startup_id,startup_name,short_description,detailed_description,sector,sub_sectors,primary_technologies,secondary_technologies,years_of_operation,years_of_relevant_experience,team_size,team_capabilities,founder_experience_years,technical_team_percentage,annual_revenue,gross_margin_percentage,funding_stage,funding_amount,startup_stage,certifications,previous_government_projects,previous_enterprise_projects,successful_deployments,prototype_readiness,production_readiness,scalability_level,geographic_presence,headquarters_city,operating_states,preferred_deployment_locations,estimated_deployment_time_months,compliance_capability,support_capability,eligibility_status,capability_profile
21050842-d1e3-4695-8250-4c4401d05f07,Sangha Group,"Public Safety startup focusing on Predictive Analytics, Biometrics","Sangha Group specializes in Predictive Analytics, Biometrics combined with innovative software to solve public safety challenges.",Public Safety,['Infrastructure'],"['Predictive Analytics', 'Biometrics']",['IoT'],4,3,50,Strong,8,35,39300000,19,Bootstrapped,1000000,Prototype,"['ISO 27001', 'CMMI']",5,11,13,True,True,High,Local,Kochi,['West Bengal'],Pan India,11,Basic,Community,Incomplete,incomplete_eligibility
38a2e393-dd53-4b6b-a142-386bf4b03055,Patla-Bumb,"Cybersecurity startup focusing on Blockchain, AI, Cryptography","An innovative startup leveraging Blockchain, AI, Cryptography to revolutionize cybersecurity operations.",Cybersecurity,['Education'],"['Blockchain', 'AI', 'Cryptography']",['Machine Learning'],10,9,3,Strong,17,65,48400000,59,Series B,5000000,MVP,['None'],2,4,4,True,True,Low,Regional,New Delhi,"['Gujarat', 'Tamil Nadu', 'West Bengal', 'UP']",Pan India,4,Comprehensive,Community,Complete,high_exp_weak_tech
c308b9dc-037d-44af-a9c1-4c498e371434,"Iyer, Soman and Nadkarni",Smart City startup focusing on Edge Computing,"We build Edge Computing systems for smart city applications, delivering scalable solutions and intelligent integration.",Smart City,"['Infrastructure', 'Transportation']",['Edge Computing'],['Computer Vision'],8,0,42,Average,22,31,30600000,52,Seed,0,Early Revenue,"['None', 'ISO 27001']",4,10,6,True,True,High,Regional,Bhubaneswar,"['Telangana', 'Kerala', 'Delhi']",Pan India,3,Comprehensive,Community,Complete,multi_sector
11b06966-9790-4bc4-94d5-0519cd350b7c,Muni-Kalita,"Waste Management startup focusing on Sensors, Route Optimization","An innovative startup leveraging Sensors, Route Optimization to revolutionize waste management operations.",Waste Management,['Renewable Energy'],"['Sensors', 'Route Optimization']",['ML'],8,7,141,Specialized,10,39,4100000,61,Series C,4000000,Prototype,"['SOC 2', 'ISO 27001']",4,9,3,True,True,Low,Regional,Visakhapatnam,"['Delhi', 'Karnataka', 'Maharashtra', 'Tamil Nadu']",Jaipur,11,Comprehensive,Community,Complete,high_exp_weak_tech
9eb958b0-21db-4304-a0b0-70ece4b62435,Choudhary Ltd,"Public Safety startup focusing on IoT, Biometrics","We build IoT, Biometrics systems for public safety applications, delivering scalable solutions and intelligent integration.",Public Safety,[],"['IoT', 'Biometrics']",[],11,11,94,Average,17,34,34000000,33,Series A,8000000,Mature,['None'],0,6,6,True,True,High,Local,Gurugram,['Karnataka'],Pan India,12,Basic,8x5,Complete,strong_tech_geo_mismatch
5a091fbe-1600-40fa-97e9-ce1257a31223,Aurora PLC,Agriculture startup focusing on Computer Vision,We provide end-to-end agriculture services powered by Computer Vision and a strong team of experts.,Agriculture,[],['Computer Vision'],[],3,1,125,Specialized,16,64,27500000,29,Series B,12000000,Early Revenue,['ISO 27001'],4,3,10,True,False,High,National,Pune,"['Tamil Nadu', 'UP', 'Kerala', 'Maharashtra']",Pan India,1,Advanced,8x5,Complete,excellent_tech_low_exp
3f69ad3f-9fd1-4868-ba5e-885178fc7859,"Johal, Sampath and Nadkarni","Tourism startup focusing on Recommendation Systems, VR/AR, NLP","Johal, Sampath and Nadkarni specializes in Recommendation Systems, VR/AR, NLP combined with innovative software to solve tourism challenges.",Tourism,"['Disaster Management', 'Rural Development']","['Recommendation Systems', 'VR/AR', 'NLP']","['Drones', 'Renewable Tech']",3,1,129,Average,24,41,37000000,26,Bootstrapped,19000000,MVP,"['SOC 2', 'ISO 27001']",0,6,5,True,True,Medium,National,Mumbai,['Tamil Nadu'],New Delhi,9,Basic,8x5,Complete,excellent_tech_low_exp
e2c5694f-dca7-4c05-9510-e50aa149f6e2,Dara Inc,"Water Management startup focusing on IoT, Machine Learning, Predictive Analytics","Dara Inc specializes in IoT, Machine Learning, Predictive Analytics combined with innovative software to solve water management challenges.",Water Management,"['Disaster Management', 'Logistics']","['IoT', 'Machine Learning', 'Predictive Analytics']",['IoT'],14,12,121,Strong,25,65,4900000,30,Bootstrapped,1000000,MVP,"['CMMI', 'SOC 2']",0,5,0,True,True,Low,Local,Lucknow,"['Telangana', 'Gujarat']",Noida,4,Basic,8x5,Complete,multi_sector
2f4effdf-e40d-4fff-9187-36186fd23a8b,"Yadav, Bobal and Chokshi",Waste Management startup focusing on Computer Vision,"We build Computer Vision systems for waste management applications, delivering scalable solutions and intelligent integration.",Waste Management,['Healthcare'],['Computer Vision'],['Computer Vision'],14,12,140,Average,20,64,8700000,17,Series B,5000000,Growth,"['SOC 2', 'ISO 27001']",1,17,6,True,True,High,National,Bhopal,"['Delhi', 'West Bengal']",Pan India,9,Advanced,Community,Complete,high_exp_weak_tech
731b39ed-4a42-48a5-8d0f-750acb49f288,Sastry Group,Education startup focusing on Recommendation Systems,Sastry Group specializes in Recommendation Systems combined with innovative software to solve education challenges.,Education,"['Infrastructure', 'Public Safety']",['Recommendation Systems'],"['Computer Vision', 'Sensors']",1,0,10,Strong,8,75,33900000,74,Series C,4000000,Prototype,['None'],1,14,2,False,False,High,National,Nashik,['Kerala'],Bhubaneswar,7,Basic,Community,Complete,excellent_tech_low_exp
591a5adf-3fc2-4c9e-b8e0-d5e028fe040c,Yogi and Sons,"Healthcare startup focusing on Computer Vision, Medical AI, Data Analytics","We build Computer Vision, Medical AI, Data Analytics systems for healthcare applications, delivering scalable solutions and intelligent integration.",Healthcare,['FinTech'],"['Computer Vision', 'Medical AI', 'Data Analytics']",['Fraud Detection'],15,13,69,Average,23,74,22700000,62,Bootstrapped,11000000,Mature,"['SOC 2', 'None']",5,9,11,True,True,High,Regional,New Delhi,['Telangana'],Nashik,7,Advanced,Community,Complete,high_exp_weak_tech
4d84d83f-cd3f-401e-8ea9-e8ec65fffe6d,Bhavsar-Kalita,"Public Safety startup focusing on Predictive Analytics, Biometrics, Computer Vision","An innovative startup leveraging Predictive Analytics, Biometrics, Computer Vision to revolutionize public safety operations.",Public Safety,['Defence'],"['Predictive Analytics', 'Biometrics', 'Computer Vision']",['Drones'],6,3,179,Average,13,68,45600000,30,Series A,13000000,Prototype,"['None', 'ISO 27001']",4,19,0,True,True,Medium,Regional,Nagpur,"['Telangana', 'Kerala', 'Delhi', 'Tamil Nadu']",Pan India,8,Comprehensive,Community,Incomplete,incomplete_eligibility
b12c30a8-56d9-4de3-9ea9-6e2246c44ddd,"Prabhu, Bakshi and Lal","Public Safety startup focusing on Computer Vision, Predictive Analytics, IoT","We provide end-to-end public safety services powered by Computer Vision, Predictive Analytics, IoT and a strong team of experts.",Public Safety,['Smart City'],"['Computer Vision', 'Predictive Analytics', 'IoT']",['Edge Computing'],11,10,26,Average,12,62,43500000,46,Seed,19000000,Mature,"['ISO 27001', 'SOC 2']",3,7,9,True,True,Medium,National,Nagpur,"['Delhi', 'Kerala', 'Gujarat']",Pan India,7,Advanced,Community,Incomplete,incomplete_eligibility
75c74d7a-c3e4-4153-b52b-c0c070451add,Bal-Raj,"Infrastructure startup focusing on Computer Vision, IoT","Bal-Raj specializes in Computer Vision, IoT combined with innovative software to solve infrastructure challenges.",Infrastructure,[],"['Computer Vision', 'IoT']",[],9,9,35,Average,10,55,8300000,61,Series B,9000000,Mature,['ISO 27001'],4,5,8,True,True,High,Regional,Lucknow,['Delhi'],Pan India,11,Basic,24x7,Complete,high_exp_weak_tech
ff8dbc88-3b16-402e-83a3-79420e45be38,Ramaswamy-Swamy,"Disaster Management startup focusing on Predictive Analytics, Drones, IoT","We provide end-to-end disaster management services powered by Predictive Analytics, Drones, IoT and a strong team of experts.",Disaster Management,['Infrastructure'],"['Predictive Analytics', 'Drones', 'IoT']",['Computer Vision'],14,13,45,Average,14,33,700000,29,Bootstrapped,6000000,Prototype,"['CMMI', 'None']",3,3,11,True,True,High,Local,Bengaluru,"['Kerala', 'Tamil Nadu', 'Karnataka']",Kolkata,10,Basic,24x7,Complete,strong_sector_weak_scale
8f636c8a-a988-4495-8014-056917cdcaf9,Rastogi Ltd,"Infrastructure startup focusing on Predictive Maintenance, Computer Vision","Rastogi Ltd specializes in Predictive Maintenance, Computer Vision combined with innovative software to solve infrastructure challenges.",Infrastructure,"['Water Management', 'Governance']","['Predictive Maintenance', 'Computer Vision']","['NLP', 'Machine Learning']",11,1,40,Average,16,86,1500000,24,Bootstrapped,1000000,MVP,"['None', 'SOC 2']",2,4,1,True,True,Medium,Regional,Chennai,"['Kerala', 'UP', 'West Bengal']",Pan India,5,Basic,24x7,Complete,excellent_tech_excellent_exp
57bc1cbb-5899-4bed-abac-8f8a7e19d27b,Sahota Group,Cybersecurity startup focusing on AI,"We build AI systems for cybersecurity applications, delivering scalable solutions and intelligent integration.",Cybersecurity,[],['AI'],[],10,10,40,Specialized,10,51,48000000,33,Seed,6000000,Early Revenue,"['ISO 27001', 'SOC 2']",3,9,15,True,True,Medium,Regional,Kolkata,"['Gujarat', 'UP', 'Tamil Nadu']",Gurugram,6,Basic,8x5,Complete,established_weak_relevance
fa01ff9a-5bda-48ef-8778-0b46c844dcc1,Bala Inc,Renewable Energy startup focusing on ML,We provide end-to-end renewable energy services powered by ML and a strong team of experts.,Renewable Energy,['Waste Management'],['ML'],['IoT'],8,8,7,Strong,13,90,37900000,41,Bootstrapped,2000000,Growth,['SOC 2'],5,14,15,True,True,Low,Regional,Visakhapatnam,"['UP', 'Delhi', 'Tamil Nadu']",Lucknow,12,Comprehensive,24x7,Complete,high_exp_weak_tech
2e9f867e-d43f-4998-a6f0-4e5eb0899e5f,"Vohra, Ganesh and Chacko",Infrastructure startup focusing on Computer Vision,"We build Computer Vision systems for infrastructure applications, delivering scalable solutions and intelligent integration.",Infrastructure,['Defence'],['Computer Vision'],['Drones'],3,1,30,Average,5,33,25000000,57,Series A,1000000,Mature,['None'],2,19,2,True,False,Medium,Regional,Ahmedabad,"['West Bengal', 'Delhi', 'Kerala']",Pan India,6,Basic,24x7,Complete,excellent_tech_low_exp
140d7b9d-dc14-4ab4-aad5-0a4e6e7d73e1,"Kalita, Prabhakar and Bajaj","Rural Development startup focusing on IoT, Mobile Tech","We build IoT, Mobile Tech systems for rural development applications, delivering scalable solutions and intelligent integration.",Rural Development,"['Water Management', 'Education']","['IoT', 'Mobile Tech']","['Sensors', 'Recommendation Systems']",1,1,6,Strong,7,37,25000000,75,Series C,6000000,Growth,['ISO 27001'],5,6,7,True,False,Low,National,Bhubaneswar,"['UP', 'Maharashtra']",Pan India,8,Comprehensive,24x7,Complete,early_stage_excellent_prototype
bb0ea512-07b2-4f99-b53a-40af4c93bf6f,"Hora, Vala and Desai","Transportation startup focusing on Predictive Maintenance, Route Optimization","We provide end-to-end transportation services powered by Predictive Maintenance, Route Optimization and a strong team of experts.",Transportation,[],"['Predictive Maintenance', 'Route Optimization']",[],6,5,3,Average,12,89,35400000,49,Series A,7000000,Growth,['ISO 27001'],4,18,3,True,True,Medium,Regional,Surat,"['Delhi', 'Tamil Nadu', 'Telangana', 'UP']",Pan India,12,Advanced,24x7,Complete,highly_specialized
184516f1-550a-43fd-9441-1e881d88dc6b,Wali-Ganguly,"Public Safety startup focusing on Biometrics, Predictive Analytics, Computer Vision","We provide end-to-end public safety services powered by Biometrics, Predictive Analytics, Computer Vision and a strong team of experts.",Public Safety,[],"['Biometrics', 'Predictive Analytics', 'Computer Vision']",[],5,1,84,Specialized,18,46,29400000,42,Series A,1000000,Mature,['ISO 27001'],0,1,10,True,True,Medium,Local,Patna,['UP'],Gurugram,3,Basic,Community,Incomplete,incomplete_eligibility
bdfcfa92-b71f-427f-803e-93f3746edce9,Karnik Ltd,"Agriculture startup focusing on Drones, Satellite Imaging, IoT","An innovative startup leveraging Drones, Satellite Imaging, IoT to revolutionize agriculture operations.",Agriculture,"['Skill Development', 'Governance']","['Drones', 'Satellite Imaging', 'IoT']","['NLP', 'Machine Learning']",7,4,126,Average,12,65,37000000,68,Series A,15000000,Early Revenue,"['SOC 2', 'None']",5,3,1,True,True,Low,Local,Mumbai,"['West Bengal', 'Maharashtra', 'Kerala', 'UP']",Pan India,11,Comprehensive,24x7,Incomplete,incomplete_eligibility
c5ac7161-5d64-44cd-8f3b-68a0e5d25ed7,"Raman, Munshi and Warrior","Agriculture startup focusing on Drones, Satellite Imaging","We provide end-to-end agriculture services powered by Drones, Satellite Imaging and a strong team of experts.",Agriculture,['Smart City'],"['Drones', 'Satellite Imaging']",['Edge Computing'],15,10,27,Specialized,16,35,38900000,30,Seed,6000000,Prototype,['None'],3,17,3,True,True,Low,National,Gurugram,"['UP', 'Maharashtra', 'Telangana', 'Kerala']",Pan India,1,Comprehensive,Community,Complete,highly_specialized
ef3bc3ec-35b1-469e-8158-9bf2024f58a4,Sani-Mitra,"Tourism startup focusing on Recommendation Systems, Mobile Tech","We build Recommendation Systems, Mobile Tech systems for tourism applications, delivering scalable solutions and intelligent integration.",Tourism,"['Defence', 'Education']","['Recommendation Systems', 'Mobile Tech']","['Computer Vision', 'Machine Learning']",6,1,158,Specialized,16,77,11300000,57,Series C,17000000,Prototype,"['ISO 27001', 'None']",2,6,4,True,True,High,Regional,Bengaluru,['Maharashtra'],Pan India,10,Basic,8x5,Complete,strong_sector_weak_scale
30aac680-7135-465c-883c-7eda5f4086d9,Krishnamurthy LLC,"Renewable Energy startup focusing on Smart Grids, Predictive Analytics","We build Smart Grids, Predictive Analytics systems for renewable energy applications, delivering scalable solutions and intelligent integration.",Renewable Energy,"['Cybersecurity', 'Tourism']","['Smart Grids', 'Predictive Analytics']","['AI', 'Mobile Tech']",2,0,8,Specialized,24,37,16700000,78,Bootstrapped,9000000,Early Revenue,['SOC 2'],2,6,14,True,False,Low,Regional,Nashik,"['Delhi', 'Kerala', 'West Bengal', 'UP']",Delhi,2,Basic,Community,Complete,multi_sector
423a7295-8477-4e00-bc04-b034e28e3e57,"Shroff, Ray and Ramachandran","FinTech startup focusing on AI, Fraud Detection, NLP","We build AI, Fraud Detection, NLP systems for fintech applications, delivering scalable solutions and intelligent integration.",FinTech,"['Skill Development', 'Public Safety']","['AI', 'Fraud Detection', 'NLP']","['NLP', 'Computer Vision']",2,1,44,Specialized,12,85,23000000,41,Series B,12000000,MVP,"['SOC 2', 'CMMI']",2,3,3,False,False,Low,Regional,Surat,['Telangana'],Pan India,8,Advanced,8x5,Complete,excellent_tech_low_exp
5f468b14-3659-4c22-92d6-5ffababeb645,Borra-Mital,Rural Development startup focusing on Renewable Tech,"We build Renewable Tech systems for rural development applications, delivering scalable solutions and intelligent integration.",Rural Development,[],['Renewable Tech'],[],13,10,36,Average,25,46,15100000,32,Series A,2000000,Growth,['ISO 27001'],0,19,14,True,True,Medium,National,Noida,"['UP', 'Tamil Nadu', 'Delhi']",Pan India,6,Basic,8x5,Complete,strong_sector_weak_scale
153e953c-4f64-4b8c-bf44-e8e35bc42754,Dhingra Group,Transportation startup focusing on IoT,An innovative startup leveraging IoT to revolutionize transportation operations.,Transportation,"['Infrastructure', 'Skill Development']",['IoT'],"['NLP', 'Sensors']",10,8,4,Specialized,18,73,44600000,23,Series A,14000000,Prototype,['None'],1,0,13,True,True,High,Local,Indore,"['Kerala', 'Tamil Nadu', 'Gujarat', 'UP']",Pan India,10,Basic,8x5,Complete,established_weak_relevance
d3fd62cb-1639-41d6-85e2-1a58de1feece,Menon Group,"Logistics startup focusing on Blockchain, IoT","We build Blockchain, IoT systems for logistics applications, delivering scalable solutions and intelligent integration.",Logistics,['Environment'],"['Blockchain', 'IoT']",['IoT'],2,2,187,Average,10,86,6900000,72,Seed,0,Growth,['ISO 27001'],3,8,1,True,False,Low,National,Chandigarh,['UP'],Pan India,9,Advanced,24x7,Complete,highly_specialized
3e0d5083-c6a7-43e7-a197-a0a8dcb911f1,"Ramanathan, Chaudhry and Madan",FinTech startup focusing on NLP,"We build NLP systems for fintech applications, delivering scalable solutions and intelligent integration.",FinTech,"['Renewable Energy', 'Skill Development']",['NLP'],"['Recommendation Systems', 'Smart Grids']",8,0,109,Average,14,62,30900000,11,Series B,0,MVP,['CMMI'],1,11,8,True,True,Low,Local,Chennai,['Telangana'],Pan India,10,Basic,Community,Complete,excellent_tech_excellent_exp
aa86e1ad-821c-4ef4-9602-ffe45806e3fe,Dalal Group,FinTech startup focusing on Blockchain,"We build Blockchain systems for fintech applications, delivering scalable solutions and intelligent integration.",FinTech,['Rural Development'],['Blockchain'],['Data Analytics'],13,4,64,Specialized,16,40,35300000,44,Series A,11000000,MVP,['ISO 27001'],4,15,9,True,True,Low,National,Delhi,"['Tamil Nadu', 'West Bengal']",Bengaluru,3,Comprehensive,24x7,Complete,highly_specialized
2f52a486-b56b-4870-9a0a-bc3ae2fb38b3,"Gandhi, Warrior and Comar",Environment startup focusing on Data Analytics,"Gandhi, Warrior and Comar specializes in Data Analytics combined with innovative software to solve environment challenges.",Environment,"['Governance', 'Transportation']",['Data Analytics'],"['Route Optimization', 'Machine Learning']",8,4,4,Average,11,36,42600000,37,Series C,19000000,Prototype,['SOC 2'],2,12,13,True,True,Low,National,Bhopal,"['Karnataka', 'West Bengal']",Pan India,9,Advanced,24x7,Complete,strong_tech_geo_mismatch
2bd93eca-d62f-4e32-86d9-a5028763672f,"Tandon, Chaudhary and Aggarwal",Defence startup focusing on Computer Vision,We provide end-to-end defence services powered by Computer Vision and a strong team of experts.,Defence,[],['Computer Vision'],[],9,7,156,Specialized,9,30,18400000,35,Series A,14000000,Growth,"['ISO 27001', 'CMMI']",0,15,7,True,True,Low,Regional,Patna,['Karnataka'],Pan India,10,Advanced,8x5,Complete,high_exp_weak_tech
de301a37-7a34-4d76-bee6-638b7098535f,Lal Inc,"Transportation startup focusing on Predictive Maintenance, Route Optimization, Computer Vision","We provide end-to-end transportation services powered by Predictive Maintenance, Route Optimization, Computer Vision and a strong team of experts.",Transportation,[],"['Predictive Maintenance', 'Route Optimization', 'Computer Vision']",[],2,0,147,Strong,22,54,38000000,75,Series B,4000000,MVP,['ISO 27001'],2,10,8,False,True,Medium,Local,Patna,"['UP', 'Maharashtra']",Pan India,8,Advanced,24x7,Complete,excellent_tech_excellent_exp
